"PWSID","LAT","LON","SOURCE"
"TX1090035",32.16567164,-97.07304305,"PWS Shapefile Centroid"
"TX1090041",31.93572974,-97.27152511,"PWS Shapefile Centroid"
"TX1100002",33.58108258,-102.3645015,"PWS Shapefile Centroid"
"TX1110001",32.44968368,-97.77737629,"PWS Shapefile Centroid"
"TX1110004",32.4887758,-97.8344973,"PWS Shapefile Centroid"
"TX1110007",32.35974798,-97.66507018,"PWS Shapefile Centroid"
"TX1110116",32.48050045,-97.74370255,"PWS Shapefile Centroid"
"TX1120002",33.13468146,-95.59711138,"PWS Shapefile Centroid"
"TX1130001",31.31930473,-95.45345189,"PWS Shapefile Centroid"
"TX1130031",31.23731884,-95.50221189,"PWS Shapefile Centroid"
"TX1140001",32.23872406,-101.480155,"PWS Shapefile Centroid"
"TX1160004",33.1296338,-96.09821245,"PWS Shapefile Centroid"
"TX1160008",33.23900575,-95.91111594,"PWS Shapefile Centroid"
"TX1160015",32.99365982,-96.22937806,"PWS Shapefile Centroid"
"TX1160018",32.99344092,-96.0663367,"PWS Shapefile Centroid"
"TX1160028",32.85165653,-96.01634396,"PWS Shapefile Centroid"
"TX1160029",33.15940393,-96.25485536,"PWS Shapefile Centroid"
"TX1160039",33.32301442,-95.95994738,"PWS Shapefile Centroid"
"TX1160052",32.89109151,-96.09180658,"PWS Shapefile Centroid"
"TX1160062",33.34180966,-96.16963985,"PWS Shapefile Centroid"
"TX1170001",35.66954567,-101.3916991,"PWS Shapefile Centroid"
"TX1190002",33.22328382,-98.15887352,"PWS Shapefile Centroid"
"TX1210001",30.92444377,-94.01069848,"PWS Shapefile Centroid"
"TX1210003",30.44208792,-93.96517717,"PWS Shapefile Centroid"
"TX1210060",31.03206851,-94.18805566,"PWS Shapefile Centroid"
"TX1230001",30.07809763,-94.13250087,"PWS Shapefile Centroid"
"TX1230003",29.98829885,-94.01881712,"PWS Shapefile Centroid"
"TX1230009",29.90965748,-94.00751287,"PWS Shapefile Centroid"
"TX1230010",29.97740984,-93.94575952,"PWS Shapefile Centroid"
"TX1230012",29.94517203,-93.91608519,"PWS Shapefile Centroid"
"TX1230021",29.93485117,-94.20529194,"PWS Shapefile Centroid"
"TX1240001",27.30878135,-98.68018524,"PWS Shapefile Centroid"
"TX1250001",27.75710756,-98.06047319,"PWS Shapefile Centroid"
"TX1260001",32.40931643,-97.21138337,"PWS Shapefile Centroid"
"TX1260002",32.52478818,-97.34854458,"PWS Shapefile Centroid"
"TX1260003",32.35246531,-97.40501753,"PWS Shapefile Centroid"
"TX1260006",32.43285772,-97.12482201,"PWS Shapefile Centroid"
"TX1260016",32.41657118,-97.26621606,"PWS Shapefile Centroid"
"TX1260018",32.30887597,-97.45371696,"PWS Shapefile Centroid"
"TX1270006",32.64490438,-99.77857453,"PWS Shapefile Centroid"
"TX1280001",28.89101661,-97.89801979,"PWS Shapefile Centroid"
"TX1280002",28.81827199,-97.85270878,"PWS Shapefile Centroid"
"TX1280007",28.76812123,-97.98978601,"PWS Shapefile Centroid"
"TX1290002",32.74937891,-96.46745782,"PWS Shapefile Centroid"
"TX1290005",32.3547028,-96.09708748,"PWS Shapefile Centroid"
"TX1290006",32.73304567,-96.28958959,"PWS Shapefile Centroid"
"TX1290012",32.6174337,-96.16437777,"PWS Shapefile Centroid"
"TX1290014",32.79401112,-96.47673511,"PWS Shapefile Centroid"
"TX1290015",32.51914226,-96.41371903,"PWS Shapefile Centroid"
"TX1290016",32.77658197,-96.33733772,"PWS Shapefile Centroid"
"TX1290025",32.70447531,-96.41136324,"PWS Shapefile Centroid"
"TX1290053",32.68020062,-96.4562116,"PWS Shapefile Centroid"
"TX1300001",29.76594821,-98.73321505,"PWS Shapefile Centroid"
"TX1330001",30.03890015,-99.13041968,"PWS Shapefile Centroid"
"TX1330027",29.92309929,-99.04080807,"PWS Shapefile Centroid"
"TX1370001",27.50581923,-97.85722877,"PWS Shapefile Centroid"
"TX1370003",27.50107793,-97.81180692,"PWS Shapefile Centroid"
"TX1390002",33.66496011,-95.53046252,"PWS Shapefile Centroid"
"TX1390015",33.50317005,-95.58270624,"PWS Shapefile Centroid"
"TX1410028",31.10310611,-98.03779499,"PWS Shapefile Centroid"
"TX1420001",28.43098527,-99.23198764,"PWS Shapefile Centroid"
"TX1440001",30.18268251,-96.93229783,"PWS Shapefile Centroid"
"TX1440005",30.22416364,-96.94486218,"PWS Shapefile Centroid"
"TX1450015",31.43843292,-95.92727635,"PWS Shapefile Centroid"
"TX1450018",31.24731804,-96.19346388,"PWS Shapefile Centroid"
"TX1460001",30.34339523,-95.08020753,"PWS Shapefile Centroid"
"TX1460002",30.03520651,-94.9028597,"PWS Shapefile Centroid"
"TX1460009",30.20395007,-94.73377902,"PWS Shapefile Centroid"
"TX1470002",31.52577586,-96.52821966,"PWS Shapefile Centroid"
"TX1490002",28.44562065,-98.41176856,"PWS Shapefile Centroid"
"TX1500001",30.749412,-98.67739691,"PWS Shapefile Centroid"
"TX1500012",30.66395215,-98.4666578,"PWS Shapefile Centroid"
"TX1500015",30.53052972,-98.37531645,"PWS Shapefile Centroid"
"TX1520002",33.56598357,-101.8845707,"PWS Shapefile Centroid"
"TX1520004",33.43536849,-101.6490181,"PWS Shapefile Centroid"
"TX1520005",33.51244482,-102.0090309,"PWS Shapefile Centroid"
"TX1520046",33.59648505,-101.7567006,"PWS Shapefile Centroid"
"TX1550001",31.60248547,-97.09074127,"PWS Shapefile Centroid"
"TX1550004",31.43497986,-97.39654532,"PWS Shapefile Centroid"
"TX1550008",31.5483149,-97.1937189,"PWS Shapefile Centroid"
"TX1550010",31.45083069,-97.12124132,"PWS Shapefile Centroid"
"TX1550020",31.64360835,-97.14453379,"PWS Shapefile Centroid"
"TX1550026",31.31422365,-97.43121365,"PWS Shapefile Centroid"
"TX1550031",31.45179851,-97.19615331,"PWS Shapefile Centroid"
"TX1550033",31.63049452,-97.10535273,"PWS Shapefile Centroid"
"TX1550037",31.52835006,-96.91817442,"PWS Shapefile Centroid"
"TX1550048",31.50254507,-97.22942522,"PWS Shapefile Centroid"
"TX1550059",31.73143249,-97.35173422,"PWS Shapefile Centroid"
"TX1550138",31.63730286,-97.08600352,"PWS Shapefile Centroid"
"TX1570001",30.95709574,-95.90585008,"PWS Shapefile Centroid"
"TX1580023",32.7811239,-94.49370037,"PWS Shapefile Centroid"
"TX1610001",28.98126361,-95.96177891,"PWS Shapefile Centroid"
"TX1610102",29.03237602,-95.86408791,"PWS Shapefile Centroid"
"TX1630002",29.35405309,-99.16023728,"PWS Shapefile Centroid"
"TX1630006",29.14610478,-98.90448007,"PWS Shapefile Centroid"
"TX1630010",29.25017957,-98.88445419,"PWS Shapefile Centroid"
"TX1630021",29.2109065,-99.13953113,"PWS Shapefile Centroid"
"TX1630034",29.07383071,-98.74943469,"PWS Shapefile Centroid"
"TX1650001",32.01887224,-102.1181855,"PWS Shapefile Centroid"
"TX1650003",31.95217326,-102.1709318,"PWS Shapefile Centroid"
"TX1660001",30.86042831,-96.97635431,"PWS Shapefile Centroid"
"TX1660002",30.65356404,-97.00919882,"PWS Shapefile Centroid"
"TX1660009",30.6721233,-96.75754683,"PWS Shapefile Centroid"
"TX1660015",30.69444535,-97.07588572,"PWS Shapefile Centroid"
"TX1680001",32.40317279,-100.8611525,"PWS Shapefile Centroid"
"TX1680004",32.30139651,-100.9535277,"PWS Shapefile Centroid"
"TX1690001",33.55591534,-97.84346111,"PWS Shapefile Centroid"
"TX1690006",33.69501711,-97.52306289,"PWS Shapefile Centroid"
"TX1700025",30.15881203,-95.44242633,"PWS Shapefile Centroid"
"TX1700068",30.08339108,-95.26603691,"PWS Shapefile Centroid"
"TX1700073",30.13221221,-95.43805207,"PWS Shapefile Centroid"
"TX1700087",30.22001893,-95.12421541,"PWS Shapefile Centroid"
"TX1700097",30.38102072,-95.63986227,"PWS Shapefile Centroid"
"TX1700101",30.13843846,-95.21062763,"PWS Shapefile Centroid"
"TX1700118",30.21219354,-95.42687371,"PWS Shapefile Centroid"
"TX1700119",30.13317751,-95.49341384,"PWS Shapefile Centroid"
"TX1700133",30.11441111,-95.39653691,"PWS Shapefile Centroid"
"TX1700169",30.15579378,-95.50024706,"PWS Shapefile Centroid"
"TX1700207",30.41885428,-95.43776387,"PWS Shapefile Centroid"
"TX1700220",30.40093204,-95.6285698,"PWS Shapefile Centroid"
"TX1700279",30.25777446,-95.49574774,"PWS Shapefile Centroid"
"TX1700319",30.13239021,-95.44695254,"PWS Shapefile Centroid"
"TX1700386",30.17977096,-95.61370315,"PWS Shapefile Centroid"
"TX1700458",30.20830868,-95.53849493,"PWS Shapefile Centroid"
"TX1700470",30.17672657,-95.52908942,"PWS Shapefile Centroid"
"TX1700546",30.42412756,-95.633068,"PWS Shapefile Centroid"
"TX1700554",30.19827429,-95.50761032,"PWS Shapefile Centroid"
"TX1700592",30.347506,-95.34042598,"PWS Shapefile Centroid"
"TX1700666",30.21583097,-95.57397871,"PWS Shapefile Centroid"
"TX1700678",30.08839331,-95.34494543,"PWS Shapefile Centroid"
"TX1700717",30.12844054,-95.39226193,"PWS Shapefile Centroid"
"TX1700762",30.24259811,-95.49171476,"PWS Shapefile Centroid"
"TX1700773",30.09619261,-95.37326069,"PWS Shapefile Centroid"
"TX1700859",30.07556664,-95.22175165,"PWS Shapefile Centroid"
"TX1710001",35.86448678,-101.961902,"PWS Shapefile Centroid"
"TX1710003",36.04554212,-102.0170462,"PWS Shapefile Centroid"
"TX1720001",33.031526,-94.72498641,"PWS Shapefile Centroid"
"TX1740003",31.61903971,-94.65875863,"PWS Shapefile Centroid"
"TX1750002",32.06876303,-96.50768579,"PWS Shapefile Centroid"
"TX1750012",32.13898783,-96.30331684,"PWS Shapefile Centroid"
"TX1750014",32.17047984,-96.56755242,"PWS Shapefile Centroid"
"TX1750015",32.01802509,-96.33790899,"PWS Shapefile Centroid"
"TX1750019",32.29478841,-96.52113028,"PWS Shapefile Centroid"
"TX1750023",31.91580486,-96.23701846,"PWS Shapefile Centroid"
"TX1750024",32.04438389,-96.74038232,"PWS Shapefile Centroid"
"TX1760022",30.26817709,-93.75203739,"PWS Shapefile Centroid"
"TX1780001",27.78215583,-97.90968973,"PWS Shapefile Centroid"
"TX1780002",27.5852799,-97.7979716,"PWS Shapefile Centroid"
"TX1780003",27.75057126,-97.46853178,"PWS Shapefile Centroid"
"TX1780005",27.82696817,-97.65146254,"PWS Shapefile Centroid"
"TX1780006",27.77051234,-97.11801076,"PWS Shapefile Centroid"
"TX1780017",27.69321713,-97.27833869,"PWS Shapefile Centroid"
"TX1790001",36.39147957,-100.8041636,"PWS Shapefile Centroid"
"TX1810004",30.06245381,-93.80077699,"PWS Shapefile Centroid"
"TX1810005",30.13711095,-94.00499053,"PWS Shapefile Centroid"
"TX1820076",32.89932804,-98.4777874,"PWS Shapefile Centroid"
"TX1830001",32.15243266,-94.33583861,"PWS Shapefile Centroid"
"TX1840001",32.69737262,-97.60683121,"PWS Shapefile Centroid"
"TX1840005",32.74732243,-97.78377429,"PWS Shapefile Centroid"
"TX1840006",32.73990805,-97.6965147,"PWS Shapefile Centroid"
"TX1840008",32.92559219,-97.67526644,"PWS Shapefile Centroid"
"TX1840027",32.7498764,-97.6486769,"PWS Shapefile Centroid"
"TX1850003",34.64064954,-102.7252764,"PWS Shapefile Centroid"
"TX1860001",30.88172082,-102.8934544,"PWS Shapefile Centroid"
"TX1860026",30.93373935,-102.8656304,"PWS Shapefile Centroid"
"TX1870002",30.70926755,-94.93709632,"PWS Shapefile Centroid"
"TX1870009",30.84436689,-95.14185635,"PWS Shapefile Centroid"
"TX1870034",30.81985355,-95.1154867,"PWS Shapefile Centroid"
"TX1870156",30.72183238,-95.06335055,"PWS Shapefile Centroid"
"TX1870166",30.73601609,-95.08049348,"PWS Shapefile Centroid"
"TX1880001",35.18327784,-101.8805688,"PWS Shapefile Centroid"
"TX1890002",29.57520306,-104.3279762,"PWS Shapefile Centroid"
"TX1900001",32.88250356,-95.76637896,"PWS Shapefile Centroid"
"TX1910001",34.9826697,-101.9103178,"PWS Shapefile Centroid"
"TX1950001",31.40403222,-103.5056388,"PWS Shapefile Centroid"
"TX1950006",31.27441184,-103.6107133,"PWS Shapefile Centroid"
"TX1980004",30.87696152,-96.59484625,"PWS Shapefile Centroid"
"TX1990002",32.96516037,-96.33131714,"PWS Shapefile Centroid"
"TX1990004",32.86813282,-96.32748509,"PWS Shapefile Centroid"
"TX1990006",32.9372985,-96.38386789,"PWS Shapefile Centroid"
"TX1990012",32.86460521,-96.38876497,"PWS Shapefile Centroid"
"TX1990014",32.84389377,-96.46743768,"PWS Shapefile Centroid"
"TX2000001",31.74108239,-99.95380065,"PWS Shapefile Centroid"
"TX2010001",32.15231455,-94.79919261,"PWS Shapefile Centroid"
"TX2010004",31.88471023,-94.5626836,"PWS Shapefile Centroid"
"TX2010050",32.32801168,-94.64499981,"PWS Shapefile Centroid"
"TX2020067",31.35562202,-93.87310056,"PWS Shapefile Centroid"
"TX2040033",30.58646432,-95.12871726,"PWS Shapefile Centroid"
"TX2050002",27.86286396,-97.20469909,"PWS Shapefile Centroid"
"TX2050003",28.09467781,-97.82406887,"PWS Shapefile Centroid"
"TX2050005",27.88577628,-97.32032971,"PWS Shapefile Centroid"
"TX2050078",28.00926603,-97.30651288,"PWS Shapefile Centroid"
"TX2060012",31.37228198,-99.07021219,"PWS Shapefile Centroid"
"TX2080001",32.71319228,-100.9116302,"PWS Shapefile Centroid"
"TX2100001",31.79700575,-94.1786658,"PWS Shapefile Centroid"
"TX2100014",31.77174481,-94.11061582,"PWS Shapefile Centroid"
"TX2120002",32.47019179,-95.4179425,"PWS Shapefile Centroid"
"TX2120004",32.31614959,-95.30524949,"PWS Shapefile Centroid"
"TX2120006",32.1449175,-95.32055252,"PWS Shapefile Centroid"
"TX2120012",32.48840842,-94.97183461,"PWS Shapefile Centroid"
"TX2120016",32.34646987,-95.1434244,"PWS Shapefile Centroid"
"TX2120020",32.50436834,-95.2529207,"PWS Shapefile Centroid"
"TX2120025",32.22196402,-95.21483251,"PWS Shapefile Centroid"
"TX2120063",32.22461771,-95.36788304,"PWS Shapefile Centroid"
"TX2140003",26.62573236,-99.13621168,"PWS Shapefile Centroid"
"TX2140004",26.34395669,-98.68869457,"PWS Shapefile Centroid"
"TX2140007",26.42708642,-99.00750661,"PWS Shapefile Centroid"
"TX2140016",26.3998709,-98.88162555,"PWS Shapefile Centroid"
"TX2140018",26.37517031,-98.74426253,"PWS Shapefile Centroid"
"TX2190003",34.53733529,-101.768532,"PWS Shapefile Centroid"
"TX2200001",32.69815966,-97.12474356,"PWS Shapefile Centroid"
"TX2200003",32.84672972,-97.13517073,"PWS Shapefile Centroid"
"TX2200010",32.62965536,-97.2834663,"PWS Shapefile Centroid"
"TX2200011",32.66203445,-97.26712758,"PWS Shapefile Centroid"
"TX2200012",32.75294217,-97.31770505,"PWS Shapefile Centroid"
"TX2200013",32.93457242,-97.07443062,"PWS Shapefile Centroid"
"TX2200014",32.82045082,-97.27913213,"PWS Shapefile Centroid"
"TX2200017",32.64421859,-97.22081668,"PWS Shapefile Centroid"
"TX2200018",32.56979865,-97.12610601,"PWS Shapefile Centroid"
"TX2200022",32.80949574,-97.22707012,"PWS Shapefile Centroid"
"TX2200023",32.86645759,-97.36592049,"PWS Shapefile Centroid"
"TX2200029",32.66177854,-97.48109081,"PWS Shapefile Centroid"
"TX2200031",32.85176863,-97.08776035,"PWS Shapefile Centroid"
"TX2200043",32.89105535,-97.14891184,"PWS Shapefile Centroid"
"TX2200044",32.96306288,-97.52953674,"PWS Shapefile Centroid"
"TX2200054",32.83520939,-97.18094727,"PWS Shapefile Centroid"
"TX2200060",32.81625634,-97.42955401,"PWS Shapefile Centroid"
"TX2200063",32.86029553,-97.21828268,"PWS Shapefile Centroid"
"TX2200071",32.80288384,-97.40202117,"PWS Shapefile Centroid"
"TX2200075",32.9546072,-97.15029409,"PWS Shapefile Centroid"
"TX2200081",32.75222577,-97.46019376,"PWS Shapefile Centroid"
"TX2200096",32.9333386,-97.22622652,"PWS Shapefile Centroid"
"TX2200328",32.8716921,-97.25152154,"PWS Shapefile Centroid"
"TX2210001",32.43481715,-99.74186201,"PWS Shapefile Centroid"
"TX2210011",32.45113866,-99.86693775,"PWS Shapefile Centroid"
"TX2210022",32.2146632,-99.7548187,"PWS Shapefile Centroid"
"TX2230001",33.1771951,-102.272914,"PWS Shapefile Centroid"
"TX2250001",33.15349786,-94.97478864,"PWS Shapefile Centroid"
"TX2250004",33.15972431,-94.89797909,"PWS Shapefile Centroid"
"TX2260001",31.43850559,-100.4575174,"PWS Shapefile Centroid"
"TX2260008",31.59630044,-100.563169,"PWS Shapefile Centroid"
"TX2260027",31.43220099,-100.404326,"PWS Shapefile Centroid"
"TX2270001",30.36785453,-97.71617077,"PWS Shapefile Centroid"
"TX2270002",30.34224084,-97.54750502,"PWS Shapefile Centroid"
"TX2270008",30.08251153,-97.71581148,"PWS Shapefile Centroid"
"TX2270012",30.3650257,-97.98118502,"PWS Shapefile Centroid"
"TX2270027",30.38867062,-97.88616688,"PWS Shapefile Centroid"
"TX2270033",30.48634532,-97.39572455,"PWS Shapefile Centroid"
"TX2270092",30.42837916,-98.0150179,"PWS Shapefile Centroid"
"TX2270226",30.4507443,-97.75579735,"PWS Shapefile Centroid"
"TX2270227",30.44180245,-97.68182117,"PWS Shapefile Centroid"
"TX2270235",30.19189054,-97.95944122,"PWS Shapefile Centroid"
"TX2270264",30.42378977,-97.64580221,"PWS Shapefile Centroid"
"TX2290001",30.77936777,-94.42713695,"PWS Shapefile Centroid"
"TX2290037",30.68584955,-94.26410239,"PWS Shapefile Centroid"
"TX2300002",32.73077617,-94.94560585,"PWS Shapefile Centroid"
"TX2300012",32.65708075,-95.03991476,"PWS Shapefile Centroid"
"TX2320002",29.2168414,-99.78579079,"PWS Shapefile Centroid"
"TX2320004",29.30130893,-99.63734253,"PWS Shapefile Centroid"
"TX2340001",32.55205115,-95.86189348,"PWS Shapefile Centroid"
"TX2340004",32.52374903,-95.63726974,"PWS Shapefile Centroid"
"TX2340005",32.7044328,-95.98776209,"PWS Shapefile Centroid"
"TX2340010",32.67161786,-95.77969755,"PWS Shapefile Centroid"
"TX2340012",32.66525615,-95.93555785,"PWS Shapefile Centroid"
"TX2340019",32.74948466,-95.91076342,"PWS Shapefile Centroid"
"TX2350002",28.82041835,-96.98594121,"PWS Shapefile Centroid"
"TX2360001",30.69613812,-95.55886971,"PWS Shapefile Centroid"
"TX2370002",30.09487015,-95.98706821,"PWS Shapefile Centroid"
"TX2390001",30.16151526,-96.39638212,"PWS Shapefile Centroid"
"TX2390002",30.18122454,-96.59988582,"PWS Shapefile Centroid"
"TX2400001",27.62422114,-99.47899001,"PWS Shapefile Centroid"
"TX2400022",27.34277237,-99.42874363,"PWS Shapefile Centroid"
"TX2410005",29.31404509,-96.10541395,"PWS Shapefile Centroid"
"TX2430001",33.90515257,-98.52984575,"PWS Shapefile Centroid"
"TX2430005",34.06621985,-98.54873627,"PWS Shapefile Centroid"
"TX2430007",33.98354444,-98.49992128,"PWS Shapefile Centroid"
"TX2440001",34.15156619,-99.29727398,"PWS Shapefile Centroid"
"TX2450001",26.47823907,-97.77741736,"PWS Shapefile Centroid"
"TX2450006",26.34266476,-97.79160676,"PWS Shapefile Centroid"
"TX2460001",30.7694239,-97.87552764,"PWS Shapefile Centroid"
"TX2460004",30.5705771,-97.41875342,"PWS Shapefile Centroid"
"TX2460006",30.79507322,-97.4325395,"PWS Shapefile Centroid"
"TX2460007",30.54122961,-97.56153616,"PWS Shapefile Centroid"
"TX2460009",30.5114742,-97.82118654,"PWS Shapefile Centroid"
"TX2460012",30.57491808,-97.87402518,"PWS Shapefile Centroid"
"TX2460022",30.64495328,-97.52407708,"PWS Shapefile Centroid"
"TX2460061",30.50087406,-97.73482872,"PWS Shapefile Centroid"
"TX2460110",30.54869828,-97.82762218,"PWS Shapefile Centroid"
"TX2460120",30.46637339,-97.83961234,"PWS Shapefile Centroid"
"TX2460145",30.56927108,-97.67451653,"PWS Shapefile Centroid"
"TX2460157",30.81086214,-97.59431981,"PWS Shapefile Centroid"
"TX2470001",29.13782732,-98.15545217,"PWS Shapefile Centroid"
"TX2470005",29.16334002,-97.96102093,"PWS Shapefile Centroid"
"TX2470015",29.26461232,-98.11147665,"PWS Shapefile Centroid"
"TX2480001",31.8536873,-103.0906715,"PWS Shapefile Centroid"
"TX2490003",33.21165196,-97.75757495,"PWS Shapefile Centroid"
"TX2490005",33.2262054,-97.58762652,"PWS Shapefile Centroid"
"TX2490016",33.1831812,-97.73921464,"PWS Shapefile Centroid"
"TX2500002",32.65123571,-95.48990341,"PWS Shapefile Centroid"
"TX2500004",32.95684651,-95.28974472,"PWS Shapefile Centroid"
"TX2500006",32.72769536,-95.6086136,"PWS Shapefile Centroid"
"TX2500007",32.86031081,-95.42600619,"PWS Shapefile Centroid"
"TX2500012",32.71238478,-95.19903377,"PWS Shapefile Centroid"
"TX2500016",32.69108712,-95.29405196,"PWS Shapefile Centroid"
"TX2500018",32.71433002,-95.49702186,"PWS Shapefile Centroid"
"TX2500020",32.88295124,-95.30319045,"PWS Shapefile Centroid"
"TX2500039",32.88521361,-95.61117302,"PWS Shapefile Centroid"
"TX2510001",32.96878901,-102.8262958,"PWS Shapefile Centroid"
"TX2520001",33.10704449,-98.57825595,"PWS Shapefile Centroid"
"TX2540001",28.69089178,-99.82579928,"PWS Shapefile Centroid"
"UTAH02005",41.54909406,-112.1220259,"PWS Shapefile Centroid"
"UTAH02011",41.71830786,-112.1856886,"PWS Shapefile Centroid"
"UTAH02019",41.46477137,-112.0396726,"PWS Shapefile Centroid"
"UTAH03007",41.80140838,-111.8111941,"PWS Shapefile Centroid"
"UTAH03008",41.63179207,-111.8447669,"PWS Shapefile Centroid"
"UTAH03010",41.73998233,-111.8417611,"PWS Shapefile Centroid"
"UTAH03017",41.70347255,-111.8123776,"PWS Shapefile Centroid"
"UTAH03020",41.83544889,-111.8263749,"PWS Shapefile Centroid"
"UTAH04012",39.54393332,-110.408466,"PWS Shapefile Centroid"
"UTAH04020",39.5936556,-110.8634869,"PWS Shapefile Centroid"
"UTAH06001",40.92677446,-111.8812192,"PWS Shapefile Centroid"
"UTAH06002",41.10214013,-112.0255065,"PWS Shapefile Centroid"
"UTAH06003",41.13946795,-112.0652226,"PWS Shapefile Centroid"
"UTAH06004",40.98453789,-111.9064312,"PWS Shapefile Centroid"
"UTAH06009",40.85578763,-111.8833542,"PWS Shapefile Centroid"
"UTAH06010",41.12778563,-111.9243489,"PWS Shapefile Centroid"
"UTAH06011",41.13919506,-112.0300269,"PWS Shapefile Centroid"
"UTAH06012",41.08467828,-112.0725002,"PWS Shapefile Centroid"
"UTAH06014",40.89914755,-111.9081862,"PWS Shapefile Centroid"
"UTAH06015",40.87353015,-111.863239,"PWS Shapefile Centroid"
"UTAH06017",41.02759832,-111.9081449,"PWS Shapefile Centroid"
"UTAH06018",41.07653004,-111.9629909,"PWS Shapefile Centroid"
"UTAH06019",40.8439539,-111.9195245,"PWS Shapefile Centroid"
"UTAH06021",40.87347123,-111.9156633,"PWS Shapefile Centroid"
"UTAH06024",41.1293446,-111.9911516,"PWS Shapefile Centroid"
"UTAH06048",41.10725642,-112.0015628,"PWS Shapefile Centroid"
"UTAH07004",40.30732062,-110.0205519,"PWS Shapefile Centroid"
"UTAH10003",38.57020831,-109.5496487,"PWS Shapefile Centroid"
"UTAH11004",37.75902061,-113.0385755,"PWS Shapefile Centroid"
"UTAH13005",37.02698969,-112.5234179,"PWS Shapefile Centroid"
"UTAH14001",39.35411244,-112.5717415,"PWS Shapefile Centroid"
"UTAH18004",40.48429626,-111.9220827,"PWS Shapefile Centroid"
"UTAH18006",40.50982088,-111.8581872,"PWS Shapefile Centroid"
"UTAH18007",40.69645583,-111.992767,"PWS Shapefile Centroid"
"UTAH18010",40.67216414,-111.8280729,"PWS Shapefile Centroid"
"UTAH18011",40.6456046,-112.0320767,"PWS Shapefile Centroid"
"UTAH18014",40.708211,-112.0737304,"PWS Shapefile Centroid"
"UTAH18017",40.61464139,-111.8933698,"PWS Shapefile Centroid"
"UTAH18020",40.60058206,-111.9991194,"PWS Shapefile Centroid"
"UTAH18021",40.65601599,-111.9526514,"PWS Shapefile Centroid"
"UTAH18023",40.55704545,-111.9784377,"PWS Shapefile Centroid"
"UTAH18024",40.65014754,-111.8963397,"PWS Shapefile Centroid"
"UTAH18025",40.51817463,-111.9622051,"PWS Shapefile Centroid"
"UTAH18026",40.77371916,-111.9203492,"PWS Shapefile Centroid"
"UTAH18027",40.68979887,-111.8948039,"PWS Shapefile Centroid"
"UTAH18028",40.54600802,-111.8397362,"PWS Shapefile Centroid"
"UTAH18032",40.71240869,-111.9002118,"PWS Shapefile Centroid"
"UTAH18133",40.50392477,-111.8980091,"PWS Shapefile Centroid"
"UTAH18157",40.47486506,-112.0053181,"PWS Shapefile Centroid"
"UTAH19001",37.62742781,-109.4771396,"PWS Shapefile Centroid"
"UTAH20004",39.15607962,-111.8112424,"PWS Shapefile Centroid"
"UTAH20005",39.26733412,-111.6374874,"PWS Shapefile Centroid"
"UTAH20011",39.3553387,-111.5839699,"PWS Shapefile Centroid"
"UTAH21013",38.7625167,-112.0922003,"PWS Shapefile Centroid"
"UTAH22011",40.65039214,-111.5013279,"PWS Shapefile Centroid"
"UTAH22137",40.7325876,-111.4611778,"PWS Shapefile Centroid"
"UTAH23002",40.60176749,-112.4859241,"PWS Shapefile Centroid"
"UTAH23003",40.64474545,-112.3059821,"PWS Shapefile Centroid"
"UTAH25001",40.05511891,-111.6669447,"PWS Shapefile Centroid"
"UTAH25002",39.97260727,-111.776313,"PWS Shapefile Centroid"
"UTAH25003",40.10445701,-111.6344351,"PWS Shapefile Centroid"
"UTAH25006",40.22706638,-111.6899173,"PWS Shapefile Centroid"
"UTAH25014",40.42757569,-111.7958341,"PWS Shapefile Centroid"
"UTAH25021",40.03041043,-111.7312281,"PWS Shapefile Centroid"
"UTAH25022",40.37149402,-111.740833,"PWS Shapefile Centroid"
"UTAH25031",40.00986357,-111.6769706,"PWS Shapefile Centroid"
"UTAH25137",40.42075743,-111.7572298,"PWS Shapefile Centroid"
"UTAH25142",40.31413229,-112.0116067,"PWS Shapefile Centroid"
"UTAH25168",40.3076542,-111.7506348,"PWS Shapefile Centroid"
"UTAH26006",40.49966423,-111.4117406,"PWS Shapefile Centroid"
"UTAH26008",40.51750341,-111.4729176,"PWS Shapefile Centroid"
"UTAH27005",37.29729709,-113.7464756,"PWS Shapefile Centroid"
"UTAH27006",36.98245435,-112.9794285,"PWS Shapefile Centroid"
"UTAH27008",37.16659417,-113.6672176,"PWS Shapefile Centroid"
"UTAH27015",37.06993809,-113.5632685,"PWS Shapefile Centroid"
"UTAH27016",37.13128578,-113.656121,"PWS Shapefile Centroid"
"UTAH27020",37.1998457,-113.2007557,"PWS Shapefile Centroid"
"UTAH27021",37.12662253,-113.4876964,"PWS Shapefile Centroid"
"UTAH27071",37.25814073,-113.3273945,"PWS Shapefile Centroid"
"UTAH29004",41.28043648,-112.0390074,"PWS Shapefile Centroid"
"UTAH29006",41.16480959,-112.1340511,"PWS Shapefile Centroid"
"UTAH29011",41.22596847,-111.9699359,"PWS Shapefile Centroid"
"UTAH29014",41.32633399,-111.9973886,"PWS Shapefile Centroid"
"UTAH29015",41.17550569,-112.0006754,"PWS Shapefile Centroid"
"UTAH29016",41.17130588,-112.0488287,"PWS Shapefile Centroid"
"UTAH29017",41.16348457,-111.955913,"PWS Shapefile Centroid"
"UTAH29019",41.2326759,-112.0796988,"PWS Shapefile Centroid"
