PWSID,LAT,LON,POP_SERVED,AREA_sqm
OR4100071,45.22856756,-122.7760249,100,14797.69056
OR4100073,44.77939415,-117.8232328,9965,18564066.1
OR4100074,43.1118648,-124.4150173,3000,8978736.992
OR4100076,45.61357176,-123.1099516,2070,1564909.027
OR4100077,45.62322831,-123.1418405,400,950879.6039
OR4100078,45.25357604,-122.7221808,140,22651.37688
OR4100079,45.52180112,-123.8804777,1400,3979088.287
OR4100080,45.50139803,-123.8489563,500,831631.7338
OR4100081,45.46585237,-122.8121867,160000,43984198.6
OR4100083,44.11988525,-121.292707,150,425004.465
OR4100086,44.36958963,-121.6598354,740,4116651.758
OR4100087,44.3060108,-121.5821072,800,3770116.472
OR4100090,44.12006665,-121.305183,45,934386.3093
OR4100091,43.98232791,-121.2148073,32265,2984704.214
OR4100094,44.22321862,-121.2337548,470,1159644.735
OR4100100,44.06040899,-121.3019991,68538,100451429.9
OR4100105,44.10217097,-121.363376,80,210664.8667
OR4100106,43.68734469,-121.5885999,900,11114541.96
OR4100111,44.23999465,-121.4810409,740,3306501.383
OR4100112,44.10237912,-121.1796758,450,3754837.086
OR4100114,44.07031878,-121.1598085,70,369782.3931
OR4100115,43.98656884,-121.2938633,1555,4564012.981
OR4100118,44.12788207,-121.2785664,100,66603.27103
OR4100122,44.19435515,-121.1715492,110,35340.35769
OR4100123,44.09711812,-121.36983,300,961717.9381
OR4100124,46.03615719,-123.36491,350,432170.0874
OR4100125,44.15550343,-122.3513805,150,344496.7784
OR4100129,42.39859839,-121.0437577,352,629197.3566
OR4100130,45.84514605,-119.6751765,4490,8837868.453
OR4100134,45.42019056,-122.3036082,300,81173.46614
OR4100135,45.42532156,-122.355909,2500,6788004.57
OR4100140,45.3732294,-122.299301,180,6655065.405
OR4100141,45.4294238,-122.3258325,75,18596.99888
OR4100142,45.44584478,-122.2958204,400,1710233.577
OR4100144,45.35988917,-121.9927534,170,207107.5903
OR4100149,42.06142127,-124.2886405,7120,8882234.634
OR4100150,42.04094791,-124.249823,3150,11920581.67
OR4100151,45.04714805,-122.9505852,100,340053.8889
OR4100152,44.39281072,-122.9814037,1720,2838190.235
OR4100153,43.58626225,-119.0597494,2835,7955923.726
OR4100154,42.54117896,-122.5691586,440,982085.502
OR4100157,45.26541111,-122.6884138,18754,17521205.77
OR4100158,45.25040761,-122.8018321,85,2652175.143
OR4100163,45.29044002,-122.6533258,300,54424.87111
OR4100164,45.88951402,-123.9603482,1710,3925611.659
OR4100165,44.39062859,-118.9470501,666,2339087.845
OR4100169,42.92925497,-123.2809094,1592,2985231.408
OR4100171,45.29470146,-123.1737017,2270,2163358.977
OR4100172,45.6700425,-121.887233,1398,2724698.773
OR4100178,42.37260429,-122.9197872,18997,9857336.322
OR4100180,42.42334734,-123.041436,70,18641.49074
OR4100184,42.58008777,-121.8696396,730,3610105.855
OR4100186,43.24211955,-120.6885015,950,7579977.265
OR4100187,45.35110351,-122.512618,41338,27929655.26
OR4100189,45.39459184,-122.4985718,110,61440.66817
OR4100193,44.32104289,-120.8507408,154,49656.87042
OR4100194,46.10218143,-123.2108325,2188,3862216.73
OR4100195,46.12141807,-123.3814832,90,1519271.481
OR4100196,46.15327962,-123.150805,300,1552685.777
OR4100199,45.28237451,-123.821392,600,701748.4926
OR4100200,44.14042763,-123.059067,1195,2287200.152
OR4100202,45.16747797,-122.4452001,1500,4481329.598
OR4100203,45.89428318,-122.8135911,1995,1944375.484
OR4100204,45.23709079,-120.1862701,720,1938593.351
OR4100205,43.34429311,-124.210488,34500,50886343.58
OR4100213,43.17493935,-124.1739233,3953,11155716.92
OR4100217,45.48954395,-123.1217725,50,174715.3386
OR4100218,45.51976824,-123.0509168,13201,6127140.629
OR4100222,45.48255977,-123.0166329,250,75387.04414
OR4100223,44.56083584,-123.2210091,90,34094.9956
OR4100224,44.54259823,-123.2006646,91,68426.41461
OR4100225,44.5710426,-123.2746931,56000,35810141.01
OR4100229,44.57851138,-123.3398515,110,56534.48299
OR4100230,44.56679937,-123.1930847,200,349352.9497
OR4100231,44.64262318,-123.2424155,325,1070562.756
OR4100232,44.5754005,-123.2162069,80,50807.73732
OR4100236,43.78918343,-123.061543,10005,12379418.16
OR4100237,43.74859038,-123.0673994,45,101601.1717
OR4100238,43.77668758,-123.0871243,255,3750561.096
OR4100239,43.66633008,-123.0776247,63,98199.77651
OR4100240,44.03782759,-123.0263153,168,8169.062677
OR4100244,43.44690308,-121.710207,900,2055286.096
OR4100246,43.92540374,-123.0225828,5585,6373425.278
OR4100248,44.92224374,-123.3214823,16854,20017455.2
OR4100250,42.93393796,-123.0351017,150,81211.52031
OR4100251,45.08676075,-123.1183657,100,72510.69518
OR4100252,45.19504015,-123.145116,2535,6754516.039
OR4100253,44.46914819,-119.5386033,155,542974.9054
OR4100254,44.79631078,-124.0681828,1398,4570639.77
OR4100257,44.73402698,-122.1476289,80,2068419.396
OR4100259,45.22195663,-122.8422608,985,692766.4768
OR4100260,43.66021486,-123.3181185,1151,1788682.993
OR4100261,45.45390237,-121.129066,610,854651.0614
OR4100262,45.28054905,-123.0164841,3356,4778465.519
OR4100264,45.31572467,-122.3852373,75,49066.06049
OR4100265,45.31546183,-122.3783455,70,22956.06873
OR4100266,45.34337542,-122.3126464,90,34721.86416
OR4100267,42.46828431,-122.8006149,9554,7829196.837
OR4100268,42.59230322,-122.8197018,165,4545.725482
OR4100270,45.74303285,-119.191817,715,1474410.677
OR4100273,45.56503086,-117.9173173,1717,2827002.808
OR4100276,43.63742075,-123.5678719,205,734942.0933
OR4100278,45.42395078,-117.2844765,1985,6174284.389
OR4100279,45.29267464,-122.3322492,3725,4047601.323
OR4100280,45.33790216,-122.440037,60,54356.10439
OR4100282,45.31153962,-122.3785838,130,303140.3261
OR4100284,44.0581953,-123.3158615,135,194280.8465
OR4100285,43.99886755,-123.006744,150,19485.47142
OR4100286,44.11464997,-123.2736826,99,9960.34032
OR4100287,44.06382732,-123.1198651,176000,127853545.5
OR4100289,44.00510108,-123.0035208,110,19171.75382
OR4100290,43.99105264,-122.981812,150,481683.2513
OR4100291,44.00652523,-123.0045376,175,25804.66158
OR4100295,43.94830171,-124.1029769,80,30968.87076
OR4100296,45.54467444,-122.4337642,9363,2116598.879
OR4100297,44.86387932,-123.4362366,1000,4250148.543
OR4100299,44.00821989,-124.1048233,9561,26035982.1
OR4100301,44.05529603,-124.082754,4921,6149400.072
OR4100302,43.89750422,-124.0992095,200,400442.2168
OR4100305,45.52389147,-123.1082847,25180,14849314.4
OR4100306,45.45487297,-123.0119475,250,2895804.424
OR4100307,44.99808079,-120.2146494,470,2029705.8
OR4100311,45.57478801,-123.9479084,802,3881194.642
OR4100312,45.43574672,-123.1453109,625,781184.5491
OR4100313,45.373644,-123.0216903,2500,568546.4741
OR4100315,45.43104508,-123.0785563,200,1587081.728
OR4100317,44.75600869,-122.4201301,500,1671593.74
OR4100318,46.06225703,-123.9224153,1780,16325642.96
OR4100319,45.10812196,-122.8962971,2500,1031531.239
OR4100320,43.47859713,-121.6843783,440,351336.0699
OR4100321,45.38684369,-122.5969264,12121,6504821.847
OR4100323,42.73804211,-123.4292728,980,1477973.518
OR4100324,44.86469143,-124.0229385,5644,5274470.597
OR4100326,43.30135998,-123.096131,1200,2264499.771
OR4100329,42.50435223,-124.4127085,1500,3500871.618
OR4100333,42.43255232,-123.050321,1220,2075189.656
OR4100335,42.40667864,-123.1317425,43,21655.58514
OR4100336,45.30223262,-121.7525893,200,1935914.521
OR4100337,45.07095435,-123.5988128,300,829314.7081
OR4100338,45.07586911,-123.6158094,2500,3896784.068
OR4100340,42.43517926,-123.401215,175,42326.39249
OR4100342,42.43222926,-123.334508,37138,33811966.05
OR4100343,42.40225282,-123.3102523,70,326599.7364
OR4100344,42.51280991,-123.4113295,44,1247587.916
OR4100348,42.42011934,-123.3748826,250,41508.28594
OR4100349,42.42203898,-123.3139312,50,2814.499421
OR4100350,42.46829434,-123.336379,60,27171.88934
OR4100354,42.42486555,-123.3639713,140,389119.9779
OR4100356,45.36004767,-120.7867859,184,616933.9672
OR4100357,45.62403914,-122.7773565,73932,1321235.188
OR4100358,45.45501386,-122.4262543,138,2352928.831
OR4100359,45.46663606,-122.2280035,2954,394733.9066
OR4100362,44.91175098,-117.9388034,415,1720357.347
OR4100363,44.87679864,-117.109068,300,1099634.619
OR4100364,44.38414536,-123.1104403,800,1616680.503
OR4100366,44.27339935,-123.1637267,3650,3564725.545
OR4100367,45.22882339,-123.8628359,250,6248.4087
OR4100368,45.85076976,-118.658113,190,351044.7757
OR4100369,45.35382124,-119.5554994,1187,3829786.471
OR4100370,45.12579585,-119.3412299,43,12465.91556
OR4100371,45.88227213,-119.2910362,249,413127.005
OR4100372,45.8469753,-119.2923897,19696,15600395.62
OR4100374,45.87374164,-119.2901207,100,228284.8593
OR4100375,45.9105097,-119.3048618,70,54953.70236
OR4100381,45.39667921,-122.938495,90,593490.5996
OR4100382,43.5589841,-119.0884078,1563,4291413.157
OR4100384,44.97616,-116.8587579,75,84439.03187
OR4100385,45.6986194,-121.5387742,7995,14658364.56
OR4100386,45.6333355,-121.5492091,5973,7348694.499
OR4100387,45.67755284,-121.5676085,5532,13612528.36
OR4100389,45.18254465,-122.8073948,3478,3503560.76
OR4100391,45.17566627,-122.7950732,100,507867.459
OR4100392,45.20596982,-122.7743759,60,16852.92721
OR4100393,44.35078158,-117.2675964,445,1002320.472
OR4100394,44.70021114,-122.07875,148,664617.1446
OR4100399,44.85664966,-123.1963245,10300,6436861.785
OR4100402,45.72007212,-119.9034415,330,3382761.216
OR4100403,45.89399615,-119.4943278,2030,2688441.183
OR4100405,42.31301794,-122.9670012,2850,3877738.147
OR4100406,42.2392569,-123.0392655,95,139434.3338
OR4100407,42.23427127,-123.0422751,65,20216.11681
OR4100408,44.71736705,-123.0073615,3348,2753440.464
OR4100409,44.73940986,-123.0056167,65,12851.91214
OR4100410,44.42321371,-118.963171,1767,5203576.55
OR4100411,42.97562684,-117.053992,175,283195.3661
OR4100414,45.3517382,-117.2286888,1158,2301256.379
OR4100418,44.2166331,-123.207346,3011,5827011.168
OR4100421,44.11157317,-123.2408646,250,145696.4546
OR4100425,42.11445187,-121.9384657,290,2890661.373
OR4100431,42.20036158,-121.7061638,114,20903.36601
OR4100437,42.19103711,-121.6450861,180,124028.6811
OR4100438,42.18840777,-121.9236194,250,1377933.28
OR4100439,42.20443794,-121.6940722,250,1166941.851
OR4100443,42.19670725,-121.7232858,40475,42571546.56
OR4100446,42.16455989,-121.7756425,150,25941.26428
OR4100450,42.27021702,-121.8098898,110,20106.24493
OR4100452,45.24669592,-123.1124859,4423,2977801.156
OR4100453,45.32539957,-118.0873581,13460,11391966.37
OR4100454,45.33732063,-118.0525126,1144,881095.7147
OR4100455,45.34720879,-118.0677144,96,21952.67049
OR4100457,45.41412899,-122.6984427,40000,27753566.82
OR4100458,45.30546535,-122.6744822,225,5785658.691
OR4100460,45.41156504,-122.7302466,3000,665108.9368
OR4100461,45.3896808,-122.7329388,4000,3305473.339
OR4100463,43.58111788,-124.1739966,1800,4113979.883
OR4100464,42.18872272,-120.3492748,2300,5526416.54
OR4100466,42.92428084,-124.4504248,220,46995.64416
OR4100468,43.67246393,-121.4996759,100,180064.1777
OR4100472,44.50336288,-122.8880369,114,1256775.439
OR4100474,44.51166588,-122.8815788,125,1004082.528
OR4100475,44.50961203,-122.87268,79,57871.41103
OR4100476,44.51404933,-122.8957237,90,8026.64833
OR4100477,44.50076691,-122.8566429,60,7771.376226
OR4100479,45.44605355,-119.6886038,255,1044201.359
OR4100482,44.96369936,-123.909269,275,18429222.3
OR4100483,44.97976456,-124.0050812,20830,16770407.46
OR4100490,44.71663267,-119.104182,195,1970547.031
OR4100491,45.48788724,-117.4304797,215,875476.2169
OR4100492,43.92049193,-122.7828621,1264,2205446.438
OR4100493,44.77411167,-122.607279,1300,9433777.6
OR4100497,45.21428226,-123.2006074,34515,21912928.74
OR4100498,45.00286373,-123.027354,160,8891.203879
OR4100500,44.60701957,-121.1176325,3940,26207972.73
OR4100501,44.56390301,-121.3541925,11500,3480886.333
OR4100504,42.01210152,-121.4095467,815,1492852.734
OR4100505,45.71535718,-123.9317728,3200,3042477.258
OR4100506,45.73236047,-123.9397982,600,1686821.252
OR4100507,44.03342337,-123.8594637,600,2052177.657
OR4100508,44.17415604,-122.8619215,600,1562153.914
OR4100510,45.17069888,-121.084195,420,2031682.455
OR4100513,42.33527185,-122.8573116,94914,83522188.47
OR4100515,42.30994527,-122.9269096,55,25795.46411
OR4100517,42.32387981,-122.9431137,90,8967.472171
OR4100518,42.02564473,-121.6006119,907,1149413.345
OR4100520,44.75203784,-122.4804165,1830,6184309.981
OR4100521,45.97492796,-118.4918416,90,351808.7222
OR4100522,45.93585915,-118.3898842,7145,6247807.742
OR4100523,45.96793792,-118.3881438,200,34841.85182
OR4100525,45.97604545,-118.388758,96,18951.94379
OR4100528,45.4459652,-122.6132867,21014,17886473.77
OR4100533,44.56463759,-120.1548504,138,1197231.407
OR4100534,45.14965841,-122.5833194,9139,6532486.765
OR4100537,44.85023412,-123.228098,11146,7477538.731
OR4100538,44.85127525,-123.3410081,2738,8973601.29
OR4100540,44.31669039,-123.2992187,615,1654015.829
OR4100541,44.81976948,-119.4233314,115,881582.5105
OR4100542,45.48417109,-120.7329241,350,1209146.666
OR4100543,45.68279539,-121.3918925,450,1787067.973
OR4100544,45.07184331,-122.7971195,3650,7341941.202
OR4100546,44.41016309,-119.1146625,525,1166575.419
OR4100547,45.21461212,-122.5797128,700,4667229.777
OR4100548,43.06115735,-123.3405245,140,329420.3485
OR4100549,42.97921058,-123.3273048,3500,6910175.823
OR4100550,43.0283576,-123.279684,3490,4622533.304
OR4100551,43.0618442,-124.1318474,2656,4081641.608
OR4100552,43.5020241,-124.22115,150,1163971.771
OR4100554,45.71311983,-123.9126314,1700,2163270.499
OR4100556,45.45150888,-123.960212,1800,6944148.516
OR4100557,45.30434924,-122.9673991,25138,21485766.66
OR4100560,45.19852454,-123.0531897,250,43852.19499
OR4100561,45.33443371,-122.9455212,38,1154980.641
OR4100564,44.60422224,-123.9842801,45,73373.36116
OR4100565,44.71183242,-124.0578419,39,97629.57669
OR4100566,44.65299975,-124.0535262,10160,18811367.44
OR4100568,44.71980493,-124.0569498,152,195658.4317
OR4100573,43.52672709,-124.2216928,65,254404.9518
OR4100575,43.42898536,-124.204718,65,494109.9091
OR4100576,45.59732242,-123.0025653,3095,2798579.09
OR4100577,45.00229053,-117.9066895,445,1360336.092
OR4100579,43.87819665,-116.9953455,3285,4378093.029
OR4100581,43.42413614,-123.2971987,954,2183224.23
OR4100582,43.74527932,-122.4533363,3225,4880656.523
OR4100583,43.80057359,-122.4087238,49,42692.96311
OR4100585,45.47168768,-123.9699007,500,328194.9561
OR4100587,44.02553781,-116.9703576,14465,11203249.76
OR4100594,45.42651122,-122.5515802,14458,1500291.166
OR4100599,45.26771067,-122.5734075,180,20268.46395
OR4100601,45.01629617,-123.934833,172,415802.4777
OR4100602,45.00366496,-123.8991633,79,319696.2103
OR4100603,45.00945587,-123.8840314,620,235747.2032
OR4100605,45.0096858,-123.9203904,362,783719.8114
OR4100608,44.75134985,-124.0599051,175,1481222.152
OR4100609,45.20383152,-123.9565891,1000,5711804.412
OR4100610,45.3042302,-123.9247065,150,79840.56425
OR4100611,42.69258635,-120.5454389,245,1114416.472
OR4100612,45.50301927,-121.583636,867,4839769.309
OR4100613,45.66700838,-118.7944693,17169,20409398.15
OR4100614,45.61476944,-118.7995254,75,117124.6869
OR4100615,45.61711502,-118.6917839,125,30871.34671
OR4100617,45.66133492,-118.869891,150,92119.86765
OR4100619,45.61822225,-118.7998089,50,382172.0633
OR4100624,44.54256682,-123.3635807,4670,5602587.787
OR4100625,42.27646488,-122.8187717,4800,1324639.305
OR4100626,45.48419254,-118.8318737,1505,1899172.323
OR4100627,45.35945454,-121.9719483,25,37716.55964
OR4100628,45.39712221,-122.6682933,150,36619.58115
OR4100629,45.37475468,-122.0260033,135,469779.2061
OR4100632,45.37764239,-122.0935022,200,258605.3454
OR4100635,45.41611195,-122.5933945,50003,58195819.05
OR4100638,45.43282253,-122.7398977,900,237890.3156
OR4100639,45.36751291,-121.993489,800,291464.3335
OR4100644,45.61847693,-122.8055565,340,18731.57523
OR4100657,45.51608532,-122.5829826,614059,430315507.1
OR4100660,45.49491559,-122.7704784,11000,4079240.621
OR4100661,45.62368735,-122.8114125,1034,171663.842
OR4100665,45.50377652,-122.8807702,217000,106652835
OR4100667,45.48230521,-122.7562095,4500,2558849.69
OR4100670,42.74691052,-124.5013695,954,3144293.472
OR4100672,42.88550949,-124.0726965,712,2074781.134
OR4100673,44.46153991,-118.7097846,841,2384964.241
OR4100680,44.3026221,-120.7471333,60,19659.4001
OR4100681,44.40416865,-120.919768,360,982922.905
OR4100682,44.30805301,-120.8442835,9859,11882768.76
OR4100683,44.32191957,-120.7844223,110,527402.9876
OR4100688,46.16083336,-123.096696,45,720902.0875
OR4100689,46.09117147,-122.9507481,1975,4280718.847
OR4100690,46.00671082,-122.922843,85,85695.21079
OR4100692,46.04860211,-122.8875427,70,163624.0771
OR4100693,44.27826422,-121.1820385,27427,41568944.16
OR4100694,44.2749205,-121.2759449,80,163104.8814
OR4100695,44.29670538,-121.2112716,240,115283.7699
OR4100696,44.31054373,-121.2147389,135,111848.6188
OR4100699,43.69387448,-124.123397,4784,7338033.462
OR4100702,45.30309009,-121.8803845,980,9701055.966
OR4100703,44.77377611,-117.1812035,165,933863.3587
OR4100704,44.92662278,-123.220358,1650,3557074.758
OR4100706,42.95469865,-123.3637342,1300,2585140.197
OR4100707,42.9498744,-123.3604549,75,254783.5679
OR4100708,45.61794075,-123.940033,1400,4912913.996
OR4100712,42.43704238,-123.1664642,2345,3215652.524
OR4100714,43.32512331,-123.0461846,161,509589.5642
OR4100715,43.11140047,-123.5436384,35,27427.52113
OR4100717,43.15224159,-123.3885141,7000,10611930.99
OR4100719,43.26734742,-123.4042275,9200,42088750.9
OR4100720,43.22880799,-123.3809498,28800,45977627.38
OR4100723,45.69113488,-120.7369933,270,2314053.501
OR4100724,45.85575008,-122.8221944,13410,13984432.22
OR4100725,45.84631035,-122.857152,2500,5628847.746
OR4100726,45.81432286,-122.8655895,2050,9732479.173
OR4100727,45.21241076,-122.9768766,461,697912.8717
OR4100731,44.9290401,-123.0181782,199820,130832572.4
OR4100741,45.01964804,-122.9753243,75,44603.773
OR4100743,45.03651782,-122.9676537,55,159459.069
OR4100744,45.00439694,-123.0234645,38585,18828574.99
OR4100745,45.01872249,-122.9729744,452,95393.29596
OR4100746,44.92516253,-122.940752,60,48616.61305
OR4100748,45.07560771,-122.9731448,300,26534.10973
OR4100755,44.92964149,-123.121232,561,147711.6119
OR4100757,44.96343918,-122.9748263,200,153968.2013
OR4100768,44.9573935,-122.974958,13900,3129882.139
OR4100770,44.99865453,-122.9720807,220,168876.4087
OR4100772,45.05821497,-122.9418645,103,134072.8688
OR4100774,45.05059462,-122.954846,165,340989.3337
OR4100776,44.90418509,-122.97133,195,17950.23983
OR4100779,45.00414899,-122.9744344,150,19885.71708
OR4100781,44.99549148,-122.979515,250,238967.3849
OR4100782,44.95395422,-122.9473404,100,19743.0515
OR4100783,44.96477695,-123.1108993,381,124691.3243
OR4100784,44.99341484,-123.1204462,54,279939.2352
OR4100786,45.39221188,-122.261449,200,46702.32322
OR4100789,45.39966252,-122.2709129,11180,12599453.39
OR4100791,45.38691689,-122.261502,100,43917.02272
OR4100792,45.75300321,-122.878754,8710,6368240.085
OR4100793,45.7284418,-122.8771693,90,18349.22402
OR4100795,44.7054865,-122.8515963,900,2054055.064
OR4100796,44.7044878,-122.880431,40,9423.260989
OR4100797,45.04132122,-122.6700673,421,545688.5682
OR4100798,44.48648526,-124.0724885,5500,5551758.099
OR4100799,45.9953064,-123.9187964,7084,8446898.652
OR4100802,45.81345913,-123.963155,200,674155.8306
OR4100804,45.85546111,-123.5457684,140,343275.423
OR4100805,45.87991051,-123.5633584,100,2482913.23
OR4100807,44.1369247,-118.9692149,200,326916.8368
OR4100808,42.64211261,-122.8053388,132,119607.7393
OR4100810,44.56159019,-123.1128588,31,151545.8208
OR4100811,45.09821023,-123.3930048,6200,3587477.583
OR4100816,45.35834332,-122.8448784,19885,10910554.01
OR4100821,44.71808465,-123.9242486,1264,1710178.679
OR4100823,45.00465637,-122.7789487,10484,11623522.03
OR4100824,45.01261616,-122.8127585,40,7557.124692
OR4100825,44.9892044,-122.7630559,45,107716.5175
OR4100826,44.2913326,-121.5442647,3235,4991896.77
OR4100827,44.33872479,-121.472943,86,555983.9583
OR4100828,44.33710976,-121.5357352,500,33043.08953
OR4100831,42.45370294,-121.5026599,60,181143.0908
OR4100832,44.83233158,-119.7930906,139,654656.3296
OR4100833,44.09205381,-122.7101122,275,1366160.282
OR4100835,44.06271641,-122.7490719,200,15128406.2
OR4100836,44.07970661,-122.8652708,84,93902.66542
OR4100837,44.04693112,-123.00728,62100,48107385.09
OR4100839,44.11412518,-123.087297,12600,9623259.084
OR4100840,44.05213853,-122.8692935,125,35212.11164
OR4100841,44.05448248,-122.900806,38,15404.35912
OR4100842,45.78455472,-119.210089,2115,2736329.528
OR4100843,44.80142859,-122.7926774,7800,9682223.164
OR4100844,44.82996387,-122.7920655,3025,2214678.95
OR4100845,44.73966935,-118.1966125,205,2974630.887
OR4100846,43.89294496,-121.4364834,4323,17020114.54
OR4100847,43.38875661,-123.322345,8060,13720008.69
OR4100851,44.39580504,-122.7266443,9415,9895452.524
OR4100854,44.01546569,-123.8582623,24,122659.0894
OR4100857,42.23756425,-122.7754901,6293,5674572.975
OR4100860,44.36025073,-121.1744103,1400,3451391.311
OR4100861,44.33983697,-121.1833558,150,326294.2891
OR4100862,44.44893766,-121.2923023,4000,27377810.26
OR4100865,45.67311035,-121.2687214,47,197729.5138
OR4100867,45.60838008,-121.222655,4500,2054668.565
OR4100869,45.59426267,-121.178857,12494,18445382.27
OR4100871,45.63072075,-121.2361065,300,56556.5042
OR4100872,45.64573576,-121.2110273,130,11081.51481
OR4100878,45.41716406,-122.7913624,65000,31539436.18
OR4100882,45.49989469,-123.9568873,170,324455.9323
OR4100884,45.38677439,-123.7811825,900,1519526.712
OR4100885,45.48310223,-123.7872235,70,970441.5003
OR4100886,45.20466761,-123.8831938,310,894288.8538
OR4100887,45.48418321,-123.7837778,1540,2642686.219
OR4100889,45.49238289,-123.8480893,170,41178.28571
OR4100890,45.36391012,-123.8060462,998,2685209.561
OR4100892,45.3996588,-123.8306227,435,372055.8416
OR4100893,45.45296635,-123.8315184,5311,11591270.02
OR4100899,44.6185006,-123.9353018,3645,6042340.076
OR4100901,45.53141111,-122.3976848,16185,5236680.489
OR4100902,45.55158548,-122.447842,360,98279.70978
OR4100904,45.53813867,-122.4255325,3907,162757.2044
OR4100906,45.37921984,-122.738859,28000,9156783.397
OR4100907,44.8472493,-122.951593,2215,4715054.704
OR4100909,45.24201811,-121.2909841,600,6671975.507
OR4100910,45.22376535,-121.4336112,150,33581268.84
OR4100911,45.66118556,-121.214913,42,1626431.466
OR4100912,45.24804373,-121.171344,247,343587.8093
OR4100913,45.13483628,-118.9321084,235,675126.6726
OR4100914,45.91976818,-119.2872665,7605,5981966.723
OR4100915,45.20965297,-117.8662571,2150,3490399.626
OR4100917,43.98268183,-117.2452208,1950,3383988.049
OR4100919,44.07592891,-123.3146234,275,1682765.34
OR4100920,44.04583354,-123.3479719,4800,6579382.784
OR4100922,45.86045225,-123.175029,2100,4407520.09
OR4100923,44.13980949,-122.5842307,50,1381988
OR4100925,44.37241233,-124.0875762,3000,6080650.137
OR4100926,44.41864388,-124.0662032,2080,8493952.386
OR4100929,44.4136899,-124.0217993,32,12564.60008
OR4100930,45.57016223,-117.530913,840,1797101.082
OR4100931,45.22852934,-121.2706319,130,47096.52433
OR4100932,46.16783444,-123.9409045,9100,24428323.36
OR4100933,46.09896522,-123.9294792,170,29367.22987
OR4100935,45.5880686,-120.6911438,415,1234630.893
OR4100936,45.34365137,-121.9666435,1500,4184351.853
OR4100939,43.75831424,-122.4932898,250,210400.6322
OR4100941,43.76044679,-122.5292237,78,391420.1707
OR4100944,45.36726702,-122.6434892,27000,22783137.08
OR4100945,45.38233554,-122.705466,100,272391.9316
OR4100947,45.37703555,-122.6936237,125,909752.2229
OR4100949,45.81672356,-118.4256076,714,1666971.898
OR4100950,46.14040763,-123.3785028,550,3931362.777
OR4100951,46.13267931,-123.3688087,188,1369237.784
OR4100952,45.68497905,-123.8859325,400,782188.2669
OR4100953,45.07929927,-123.4857323,2284,2694482.561
OR4100954,45.30943742,-122.7686504,25915,19576153.26
OR4100957,43.11976034,-123.4128436,8060,14593311.92
OR4100958,43.60068441,-123.2889011,1095,2800149.277
OR4100959,45.1477497,-122.859305,26013,17420846.74
OR4100960,45.11057188,-122.8166459,750,2442616.08
OR4100964,45.1622605,-122.8187082,70,9750.153342
OR4100966,44.31271861,-124.1023295,1000,2388574.924
OR4100968,45.34693069,-123.1791227,1130,6829360.457
OR4100970,45.12047833,-123.9762162,1200,3641642.556
OR4100971,42.16690238,-123.643553,2005,3472394.112
OR4100972,42.41583025,-123.3793229,34,12047.89038
OR4100975,43.6275671,-121.6989358,276,89964.7452
OR4100978,44.38176787,-123.5979245,202,95935.24946
OR4100982,45.9371298,-122.8525829,100,807694.9553
OR4100984,45.54323256,-122.4539578,100,30083.43485
OR4100985,45.45186815,-123.2504302,1456,2222005.404
OR4100988,43.99977916,-123.0058561,34,46215.20896
OR4100991,44.18767027,-123.2874687,99,33767.90396
OR4100992,43.8976507,-123.0045659,50,633898.3293
OR4100994,43.88197785,-123.0111393,325,415590.2214
OR4100995,43.77744037,-123.0716354,31,8652.123051
OR4100996,43.84652273,-123.0441464,60,43886.23582
OR4100997,43.91058291,-122.8103528,120,365179.693
OR4100999,43.9113933,-122.8182693,56,1150498.28
OR4101002,44.15494997,-123.179743,60,7776425.405
OR4101003,44.21377181,-123.2115958,94,59654.69816
OR4101004,44.12198995,-122.6359203,45,67494.81131
OR4101005,43.98356152,-122.9077806,125,350673.7967
OR4101007,43.76044679,-122.5292237,84,391420.1707
OR4101009,45.32016834,-122.8922884,42,136473.9542
OR4101012,43.26128835,-122.4136435,50,12886.41823
OR4101016,44.98432312,-122.9646694,290,228311.3536
OR4101020,42.5091373,-123.3784958,70,11731.86878
OR4101021,42.41326104,-123.3705018,57,70759.46735
OR4101022,42.46678277,-123.3335262,80,19681.37183
OR4101023,42.49608679,-123.377645,55,419531.0122
OR4101025,44.98232521,-122.9365762,39,5753.819148
OR4101031,42.62634459,-123.0156574,70,17631364.74
OR4101032,42.30176779,-122.9365286,150,56639.97953
OR4101033,42.40559823,-123.035553,155,33704.21523
OR4101037,42.39657694,-123.0123389,42,38127.07219
OR4101041,45.75380707,-122.8629205,40,7592.637298
OR4101043,45.77145175,-122.8900094,50,16639.92411
OR4101044,45.84712168,-119.2833182,450,8074.563671
OR4101045,45.85139461,-119.268701,150,46170.5778
OR4101052,42.41655234,-122.8990441,150,38838.62685
OR4101053,45.40763663,-122.5201217,550,183199.0384
OR4101054,45.58915716,-123.533434,200,75580.54112
OR4101059,42.41266969,-124.4157525,3000,5631943.03
OR4101062,42.08413854,-124.317288,115,338912.0841
OR4101063,44.03816938,-123.0296292,260,136118.0672
OR4101067,42.43485846,-123.1874525,75,222967.2464
OR4101068,45.37570134,-122.3312801,550,303364.3354
OR4101070,44.95058579,-122.9624363,120,25472.48796
OR4101073,44.17120029,-122.208534,30,627125.9568
OR4101075,42.13187321,-121.7553731,559,777155.5959
OR4101080,42.89276525,-122.1352697,200,29154.62362
